,State,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024
555,NC,1382.6621830504998,1399.5940938350077,1385.9068096983008,1406.191868948201,1443.8246903268562,1429.3770522517675,1409.0356619317995,1424.436110485968,1414.0822839166976,1413.404679611507,1418.5161899279751,1429.4468091027302,1404.847404612938,1394.035947279098,1371.231007344716,1381.7213340511107,1385.735827396659,1364.7191266391717,1354.9208755622665,1340.14776313292,1319.1418616879853,1240.7229072235689,1237.385120205572,1216.573041282952,1195.40019295991,1193.8333035998146,1220.233166122778,1219.5138029926156,1226.2465879110107,1243.6314798594922,1256.2222435692242,1264.2826377030306,1286.2796704332743,1276.5189560147603,1269.136825722982,1252.4554723462604,1254.9551076522246,1262.278263040114,1283.905267901935,1290.3072670290742,1303.9037079752384,1333.2609879256347,1334.455956166331,1342.910075574683,1351.8433404864863,1369.010412527237,1382.492882520734,1383.2488201275603,1392.9753814693136,1397.292589702922,1405.2914846234416,1403.6715620429925,1408.028304837256,1425.5252379487877,1423.5377770568002,1408.6963961244812,1400.6666789931528,1396.3796252957409,1380.568157248017,1358.9956660387645,1333.8175743904965,1336.529044230719,1337.646374044335,1314.686961166021,1312.4191449301582,1318.4425108884398,1323.0778200008303,1329.8299930903972,1339.183308514168,1348.969424146047,1373.6975257633858,1391.2849365432082,1416.699850328437,1439.9856971144516,1468.1069939411805,1457.0044028593695,1458.673381362442,1451.8588705318427,1452.297985911884,1434.4718642264202,1401.1661987159816,1371.7975238445028,1378.6664555442749,1380.4770198020271,1366.9706191688076,1389.2856445858745,1415.6456991497375,1435.7986430207463,1440.534632031876,1455.705666,1480.807997029215,1486.6400987200616,1493.9000860757333,1499.0970622243922,1477.4214824376463,1480.5797003438877,1479.8358103131088,1490.3872103515237,1526.9691246176458,1549.744311958243,1586.0327304072057,1579.8758167377284,1546.540808919894,1560.869473484316,1522.2937205015323,1479.7774740668424,1453.3539742331411,1424.237420865679,1436.656489176273,1421.0770821669869,1487.5
556,ND,1211.085847960305,1227.7923831826513,1225.8501717433949,1255.3669557795065,1251.4783029888658,1238.9402918340097,1242.865078124056,1210.0038556479933,1211.1667541886638,1235.670096138326,1238.090847801154,1235.6503714026048,1232.5046505360826,1244.967814905263,1259.6533153285543,1269.0561092150465,1261.498458376263,1267.1567688323207,1257.7357591765265,1201.407456074299,1206.3864236212376,1203.4963364493672,1154.137876,1141.1261107491948,1147.3226644305057,1121.834705067567,1138.596770885238,1113.3749313839612,1130.9259667833917,1045.8907240184114,1038.7378237198125,1045.9640111968165,1001.4178958382016,911.6771602681604,888.9437184713721,851.8179638698306,850.52096,850.0166735,868.4246199674851,869.8997518295884,881.4695068025077,879.3275700472728,876.2471687841044,867.3579650358856,871.4247788770322,865.0186551124851,857.7536685,854.2355732579666,859.9621680680226,869.9901559908418,875.8168249633611,886.4670672623412,889.0250277038541,888.3342898,888.0985097060145,887.4545529623526,892.7274172437436,885.7199834323692,886.8070512121898,890.7608753357003,895.1529469549299,902.7886190778502,902.8281256210016,906.7637899065878,909.9303634064892,909.4121602424376,908.9675698,907.8224545514228,902.4909492178,906.3945425027084,903.7964134593462,914.4139066830636,919.2034290272164,923.4092704996724,925.1631761795112,926.7745518686814,930.4248457,934.9128977306228,940.6607132065368,946.12080806141,951.0176395057704,958.1203848,967.9686826343354,967.013953861412,964.9672248526892,963.1383176738212,975.3752445382388,986.2298435820296,1000.5055639715524,1002.5591426168456,1006.9744307082012,1010.1954733987448,1019.0243628968452,1018.3346303746928,1026.2148951235097,1028.931427697028,1039.093614034815,1035.6774883304852,1040.550091135209,1044.9942661190191,1052.409164861127,1054.6451651774855,1056.4629952011717,1068.650838491475,1077.3116714358753,1085.4386051851748,1087.364223930933,1094.7577733167554,1100.9687219809205,1096.9799537723109,1097.5809523809523
557,ND,1097.5959724754518,1102.2325262306867,1103.9616850732414,1122.546736388707,1140.8095578767811,1155.2741848740818,1165.9390575218831,1170.5394160204733,1188.6877617153675,1169.6813456800494,1194.375961137289,1209.2124109188585,1218.208939251207,1207.881896184209,1189.0661908061595,1169.2009598986956,1109.8080967054784,1113.9684418512013,1112.3186316616811,1109.9482880418764,1111.0390851894228,1079.7767686309946,1084.6940435567888,1133.330222483916,1164.47243350619,1156.85517797865,1150.4210582092048,1163.6587139525543,1160.3276053874258,1166.425779644435,1185.205406589921,1190.8403475471637,1186.6303980631835,1187.9826220164098,1216.109362570698,1221.2630513680847,1221.4872829498513,1222.746751371117,1233.3667836526265,1219.4278350776217,1228.192253569428,1231.7205627916185,1240.1778796341614,1237.356359838714,1244.6935937453825,1241.6855705136372,1247.2547974964668,1252.4570013473312,1259.8942872066634,1277.785081864413,1284.5759138558285,1287.2624988520176,1298.6599127016484,1295.2288399410834,1309.4691714433657,1307.9630965180484,1291.1082310228228,1304.4081687011883,1320.7532570259266,1354.9494442960113,1381.4952722763965,1390.7863845062675,1425.6138443658108,1436.874075460779,1440.3873341470426,1411.1501046671206,1393.9744366700718,1373.6682434106272,1365.7098343352648,1354.1976941779128,1336.807251643824,1344.464800107378,1327.5775176629045,1339.9410473564767,1346.4187881536143,1345.318231710692,1344.6236074221436,1307.5843051640795,1269.8879207084258,1238.531930638789,1176.4051250909872,1115.985488,1119.216993866671,1120.4319351954696,1096.419333149928,1117.823488958251,1128.130888684903,1123.9463315691569,1104.7620149817342,1110.4254914468938,1103.5360360510674,1126.4793968636209,1098.7139349623696,1111.7985291498169,1129.0426649092674,1141.3238086888389,1137.798783990278,1127.7106232577196,1129.459676993317,1131.175931545905,1147.9157895132205,1158.648268059398,1184.4526797875917,1202.2077918370824,1202.405297,1199.3155253262694,1190.0217615434667,1180.6337561677326,1177.2703116289183,1181.3148523100592,1192.9469696969695
558,ND,1032.294418826389,1041.888287249368,1045.0522584690796,1045.721834343562,1047.9908075946432,1061.5142884104807,1073.9509494873582,1090.047846603484,1096.884277674608,1094.0270807289671,1109.0970253228045,1127.1310735641125,1132.6025212664583,1148.991618413251,1135.9352552805935,1134.648156956286,1124.120823758426,1138.0647083136416,1134.4288024720029,1128.6443258947688,1115.8444590941372,1089.3220264770373,1067.7101008323657,1059.5874527799583,1051.112490785735,1058.469428451855,1083.5281691960377,1087.813701166856,1099.710015321684,1041.6257930573993,1034.42425843996,1024.3356687986488,1018.895246887052,956.1148133749788,944.7161459,927.6259459770674,907.8869406600126,916.8803318011318,902.2138753708572,908.3196189,898.3455741828986,896.5712437248004,895.5265323389245,894.3207607965189,890.7868424855579,892.9922733405444,881.3502848898771,877.0884446067458,878.6090801,892.1895639868967,905.272852332262,916.9451378383284,915.5427681092154,915.9323505,908.493376347684,901.7635724368536,898.1314573776197,904.1060935355578,906.3137722831308,911.6402548,913.3178454,920.827841,926.184031749066,925.5640495593354,928.3684727235274,922.936762365816,918.4569139954712,921.4537018,929.4710572849326,935.2558280971396,925.9747615255465,922.1628026754604,922.0934271459072,932.444944760444,936.137068306238,938.8058744174404,940.9139088,944.3691848719816,947.4811745957192,954.214758728972,951.5677339227112,949.9843178059494,950.0243835,951.016212762364,949.6143457252576,953.8177976820168,961.3912802,974.892860714678,980.0695678420334,984.0765890289448,994.2483752803412,1001.9145910101312,1004.1165156097902,1000.2360007726356,992.5919348123136,996.5626481538028,994.2121203049398,1005.0793850798722,1011.5220107497464,1020.469684018189,1023.6315664829568,1030.4566120778002,1049.8208411558248,1055.1050697138046,1053.7688709102838,1040.7228014649277,1041.2188020741733,1035.5875824697853,1045.4873369637817,1054.1110083177718,1078.2719298245613
559,ND,1389.0450158461233,1403.1828680516758,1378.1694333391436,1380.8174690255094,1390.830224244428,1424.961817425208,1401.8784979930324,1428.5448305686086,1454.497615680339,1420.898915221964,1449.5361289587393,1429.4468091027302,1389.7176877494626,1362.5393590628962,1341.0865880236122,1294.2823348433933,1242.0500903843235,1216.640109886091,1176.796883181735,1156.5620534340974,1157.5336511678574,1150.9483190910614,1176.5974128771356,1170.310716967692,1166.5681299351993,1194.8035303986742,1195.010351122932,1210.845396689635,1224.128923055291,1240.282770629604,1226.6250752678427,1211.2963135776072,1213.778833906815,1193.840919504813,1171.0072058134313,1176.892185990235,1167.7611432343078,1159.417826450652,1156.5238673190945,1164.033790580982,1149.6607110711989,1172.0147015540151,1165.9181573421913,1163.1500287328176,1161.038505842686,1163.5144845199209,1172.2873288312428,1197.4751897576564,1207.9050347073576,1222.6016842788213,1204.3827345083064,1224.9444689114944,1249.3069662411328,1257.511593802027,1251.891153218328,1277.826005252059,1303.5354319937346,1286.3176809158024,1260.4686077829158,1251.0566915978472,1272.1454620178235,1279.584159876618,1269.1372512719386,1278.091347065547,1271.5667454416864,1227.0793957919634,1176.2896809579472,1116.1996813752048,1016.4412959738288,980.1342526294408,821.2926422369363,781.6214527949338,757.6132078570382,766.1078428704824,775.9834619714605,793.7829450316193,783.8356720365283,790.7654594,785.6399228,779.3381697261761,781.4952244620467,776.1083073880683,782.7906872429292,778.6443797,778.4346057484348,775.0179680976603,777.4821225,798.2161084793919,807.0868149907772,823.9150516516659,823.8981211631165,823.0428635745169,827.8820912291087,823.5853464,836.3836184807628,834.5285815474348,846.7409530066798,841.1690361222471,847.3532228533888,850.2478894751223,874.0375224291608,885.3427845971195,894.6725601773766,891.8806444267018,888.8804677025904,881.657567,872.8197427666638,867.9663125710298,874.2353150565365,883.9388593766137,894.6407685881371
560,ND,1176.3917281481115,1174.486293900551,1184.4309525357482,1184.5057406501132,1191.557861358291,1204.5311371902055,1217.2171032854658,1240.745452674418,1260.3359271899708,1259.6365513780074,1264.0259698085567,1262.3222548894937,1272.0582240089311,1288.7543923413723,1288.709537513042,1294.2823348433933,1295.2379127787224,1281.4491080445905,1267.4149769558792,1200.601289200583,1155.9211732402532,1150.9483190910614,1099.6982552274385,1061.9323828885629,1020.048478997385,1050.843568877191,1060.8068279847796,1049.228140486104,1066.7839122549572,1140.906037605963,1196.463263130913,1216.7906788794078,1247.4502930782778,1274.4415487996584,1294.960645603577,1316.4281171679258,1332.1410982557743,1338.428030552786,1358.5177315656608,1363.3458384965577,1378.3782005485352,1355.5340166042588,1349.2501353115574,1341.881781035274,1317.5571261538375,1300.847889992768,1264.8209491802395,1224.5767814976937,1207.9050347073576,1197.6502438226332,1204.3827345083064,1219.3543446508545,1237.386495790134,1232.481632550693,1241.0532553956964,1286.055904254806,1324.8687909307623,1369.6253941140906,1352.751390883163,1369.842518093271,1399.072527568101,1373.9756679664222,1393.7876753643604,1378.4992783904147,1375.6889406580558,1331.23013,1211.521843933054,1155.9088310747957,1051.8185067277452,985.7779920667052,813.8097765180692,813.4960674069351,814.1654140318616,839.4472795228933,835.5262054299141,842.7166306425248,844.3501391114174,874.2085386052662,870.3054534740828,876.7243414550906,873.906083,883.2717950893739,890.0861796160175,896.7531749823291,909.8116257732652,910.9582766298682,898.4590167340131,891.0294790040531,913.0321162456844,920.2763377,935.2146478875142,928.6469845327508,950.21259681187,959.9704766,974.1928263060174,979.3433409992488,990.1135831823976,1002.7897433843798,1010.920494519826,1029.3643504605689,1059.3424825205227,1089.596640222551,1112.5831137051637,1130.262402936832,1152.7379411240054,1186.486196019808,1181.4020697772835,1194.7559546325854,1203.0849932782348,1241.2437332052707,1255.7597803431136
561,ND,1032.1273204080246,1032.7279332217715,1034.8521748966757,1048.120359,1055.086922702492,1069.7471977260475,1083.4325336919092,1116.6815954025872,1143.9779258063588,1150.458677155196,1154.6621149632172,1171.8783303314724,1177.511088480278,1198.7179418095766,1246.9637981769963,1257.116703927159,1297.849970255317,1290.5675426893065,1281.0695843288374,1265.7957412139442,1243.731402020877,1233.7115480422876,1218.4815684429068,1205.0063364656608,1184.800540347171,1193.3688493420034,1208.704113378897,1192.342336986169,1194.2253021430836,1212.3315848225582,1210.4312689811395,1200.4505632778937,1202.7016546525083,1187.9826220164098,1194.3033837835403,1191.7211695783567,1185.990461,1194.005990928335,1178.2516269699297,1184.540403880398,1193.671515355067,1204.4347708088585,1204.4398336761624,1215.8872740311292,1221.919961094572,1235.9658842619167,1256.3855153480938,1245.8952247596387,1269.1571944142547,1266.106722887521,1264.4704347698416,1279.5207143752302,1302.0896686126025,1300.419362519682,1299.6199895272962,1271.965861869479,1248.6470668409029,1233.4124175719735,1244.1791468355411,1232.319398887045,1223.3198212412535,1215.8250859233904,1211.9501343872616,1187.0388011837404,1181.935918569817,1195.8894777754404,1215.829028633831,1223.2000137385066,1236.3674673962978,1239.305038,1252.778960549135,1265.154591452052,1285.153871870557,1260.585874882186,1278.792130959845,1242.133814250387,1189.6528741464056,1149.057591928151,1110.8206944247297,1119.1862419707136,1088.438265919704,1131.2649679559784,1122.992662889843,1075.996319365705,1089.0027872951855,1088.26360830437,1087.0768017004452,1069.658208730826,1080.0773246370725,1095.4993867626547,1099.1684787673871,1102.8592290848524,1083.689505200825,1100.1459187068515,1092.3109223140643,1097.722229828294,1086.8884820134622,1104.556724219988,1109.201150700857,1106.2987285329211,1088.705685982053,1092.751899290554,1093.930173597253,1086.9134735458538,1081.015119944258,854.2216546,787.4682674791436,803.0542611441472,818.4227052531431,855.7845839377626,864.0833333333334
562,ND,1149.8098488742185,1159.526960982883,1165.326550721457,1161.1137320348746,1169.2822054537182,1185.5710232271806,1193.2524816472708,1196.424323349092,1192.270842316954,1193.8191920969614,1200.7637336304865,1185.141318489082,1209.379365392783,1214.8318194443684,1231.675658,1243.4761624701844,1259.6876917250331,1261.9920025626914,1281.0695843288374,1227.2518637229034,1207.750933431856,1205.991394238645,1184.9489844409438,1145.648453781782,1134.539609889944,1121.834705067567,1137.0604066535573,1112.0380826772762,1109.7730236849366,1153.715775576778,1180.30340143309,1218.7909862090494,1230.1108334014573,1238.3833049472876,1238.4279160754545,1221.74742480515,1213.586335085129,1219.4630996867006,1240.7421554226432,1257.232835001877,1293.2685881187556,1279.8954720370214,1277.7376812242856,1295.5322477960678,1258.077637356644,1259.060230564724,1236.0073079703989,1175.5598115038958,1160.9276665405123,1139.3510959833768,1106.233564989548,1090.1871997211986,1074.9280237330902,1085.1062435934853,1133.2709259085675,1127.681263839201,1143.0474568364352,1139.934342261546,1155.2193767731517,1192.6780166541737,1185.7442941816016,1215.8250859233904,1241.9560232317672,1325.5504065050006,1378.4604667573094,1378.383663539474,1388.5011733797965,1383.2938860948825,1390.5443745356683,1402.8855710177163,1423.450554186036,1401.113846099248,1355.5189896838556,1320.3953146190447,1312.098315469259,1276.853249437301,1204.387284708987,1128.9703763610107,1061.0594981779122,1044.3656479132767,1048.4239026662322,1035.3737136855025,1009.9847555730444,956.3883941176324,944.8714662955188,924.8978734099196,946.9473252371712,949.5127858031972,963.5711915650154,944.9171776602384,945.0334676851325,957.2823566846,974.4778322827052,951.4757901,957.7636428018122,963.6324911089264,943.1264128,923.210701311246,929.3934850473694,921.4200479991044,934.6868556264352,859.3437259637516,933.7937057715692,965.3674156873628,972.9471472316988,992.7275541873483,1004.496833116978,1013.02216806483,990.2058289227708,1047.5893904022478,1061.0
563,ND,1172.345350382691,1173.2681570914888,1201.8878899358024,1200.0356420415435,1202.6666813206716,1194.0317691788562,1206.4306456143886,1197.5988364934556,1217.929776904134,1215.488631214505,1219.2814586173115,1219.0885785537723,1212.4633059599469,1233.7890535482934,1243.3541346838988,1257.116703927159,1261.498458376263,1259.5118750774193,1233.1030135364083,1241.9052170801176,1230.914038571167,1233.7115480422876,1211.276010056087,1208.123581757119,1208.4032726952205,1188.1470610089714,1208.704113378897,1197.0937578020091,1199.4256030558122,1201.4247118980131,1215.1972053236868,1212.2593436510008,1210.389870796778,1188.27919075639,1162.971482,1165.4767238670872,1166.035827246031,1149.506931037934,1141.3348320215384,1133.2312010400526,1134.8626435011597,1117.2723096167229,1127.881345183763,1118.762997644566,1135.4356925918084,1139.1893563317003,1160.243471061554,1211.2122195509207,1234.2832870359396,1259.983504,1264.4704347698416,1280.170769904535,1298.0933389619745,1290.7252316522113,1313.3856095193962,1302.1762585686402,1337.0505304425924,1342.946530046653,1332.2632935255367,1347.1980748068393,1336.2697049064934,1336.529044230719,1343.0370810090503,1286.642046500937,1266.4884329919134,1268.0908004703658,1258.931474281638,1266.0114797792075,1239.4667908928195,1242.084357773272,1236.0835850482547,1223.5575793113633,1186.7206484584328,1153.0830537506383,1134.3959327576292,1106.842879908353,1102.722040618594,1003.0219117169204,988.3002990801216,973.8112050487614,980.2856800915064,981.5233712949014,935.6385186775348,894.5293919,899.4558495887011,855.4005853116464,866.8670397706362,883.6055176687154,887.3524387979713,889.2074663453608,896.9506085964251,904.8458408901944,915.0052594311666,918.1324677251284,841.9069380164093,846.3326461063059,850.6880754710398,866.9029994918174,882.7992721827148,904.0535396948746,915.5589989927014,913.7472119753762,920.6670354354331,911.0790340834692,933.8615073728276,933.8952744316964,925.073544355816,919.4015517,905.2462475350212,916.2250395918012,925.5555555555557
564,ND,1058.9394107746975,1072.407508244216,1089.597553716948,1101.7877136803368,1108.6261492932747,1120.7175289405857,1127.7739992225172,1143.7324864065424,1138.903132502485,1154.9287348503046,1146.517432048106,1157.1288565325974,1156.1593185160991,1174.432700548201,1196.6251368866222,1215.8628744407683,1231.6716249416206,1261.198368667592,1267.2212284052475,1261.7951685509836,1259.3149133297502,1247.851521410426,1237.385120205572,1214.986952056312,1226.6845310290837,1238.1234814955908,1268.6811370007506,1259.8460265638373,1269.7504482645977,1297.6234789417251,1276.2445136415963,1295.4918437805604,1294.6729736344903,1290.9672494358665,1247.520157030651,1200.1091707593243,1182.3695578423446,1183.9117486296702,1201.8887738994042,1213.942801525721,1243.9311194546683,1251.022194187213,1258.7189692286456,1267.592150065372,1270.0892860411868,1276.2293203625627,1284.210666702386,1285.8995373962114,1298.071709752839,1303.8907776240248,1312.3708149206348,1305.0700818408468,1308.9137828243263,1288.9083051312473,1318.669914465487,1318.2351922474832,1336.7699262333476,1371.1316660896923,1369.8980308395608,1367.3637345435986,1390.0442810468624,1384.9587121128582,1393.7876753643604,1348.8178611654932,1329.5846189546055,1308.6431793083243,1273.162795002265,1238.3039026361043,1222.2986013100742,1179.301965279856,1165.086566733862,1153.0810303518165,1133.8712746486754,1141.0566566821,1122.2772644584518,1091.4123044548237,1073.9758869586444,986.7866273003222,986.230727039084,972.4058501451656,998.8802590743718,1004.1601730663124,967.9686826343354,867.1963516983435,812.5755084779189,824.6476043983546,812.9076848060714,835.8964710254851,793.8615843087236,804.6762874966767,823.8981211631165,839.6989675915063,800.5354928017847,817.1538404445154,824.2588184211794,829.4404674451765,822.2532372559577,870.9066043630501,858.7657579568204,868.4393536160453,859.9115475977883,868.4501134232021,853.3157283410984,803.6628008617444,795.0118788694708,708.6209850898324,716.2083464729466,711.8865029063039,709.3230639127063,711.6034835974882,717.4444444444445
565,NE,837.5233102591544,843.0367261504531,850.5002062633521,848.7215696571316,850.9855397,852.5876940851173,855.5287608383617,858.7605288111367,854.3777347808694,850.3922229384181,849.3579299563613,857.5065874667565,866.4865637549012,875.576605,878.0258368991805,881.5873980326533,879.5701481785294,881.3465272995364,883.9131217767972,891.0443739135093,894.2799758655322,888.4533311115524,887.1894389163148,880.6895060563926,892.5543872,897.2427731303701,912.9311823118824,919.7922920787336,922.2960891376488,928.2773481368536,929.2894612527028,927.1987812,927.3163691530808,921.9465939,926.4241321125344,921.0310012894004,924.7164002210528,928.7788772008832,939.4918993518056,947.1462491050244,951.2872308826848,952.6233044415698,955.416866725794,958.5336298428967,958.289913,957.7641630060994,953.9463071941246,955.34025890714,958.5003425475568,964.1517691815712,970.7975399630296,978.3261066884438,988.2825393795176,993.6264994766196,995.2250325092264,994.1257512532436,992.603847251396,992.8338025194154,993.8040638851644,996.9158947855658,1001.244906982408,1004.662881285863,1013.224375945835,1020.5178022141804,1030.589351516968,1037.1551008359809,1044.5728436520772,1046.4657256524006,1041.723078749101,1033.1295948617085,1030.938596119473,1033.6518555738776,1039.876676296995,1045.9640411528203,1055.8618637946863,1065.9979983389162,1080.3168844321044,1094.9632824577516,1110.8206944247297,1119.1862419707136,1125.0152444293265,1128.2659306092048,1132.9424730987914,1134.989512140362,1139.3282812346338,1143.1588097817764,1155.9826324243609,1173.1492661507673,1189.4717312802409,1202.996259500292,1213.6702485429676,1222.8612430912624,1226.6820313627138,1223.2237029727985,1223.8937420099862,1227.0908802555225,1240.3864539671863,1247.371806284053,1261.2065037614548,1269.385762674391,1281.3339822684682,1287.727239337166,1295.360568729781,1301.019755217213,1301.1839134047543,1302.2974013933217,1302.5730700797506,1303.9985360576131,1304.4198064814475,1307.1083214345374,1314.2881921159783
566,NE,1189.5323802440382,1228.5658935479803,1233.4344872803997,1220.3986659023149,1216.7848582760446,1216.6307675749033,1186.7942863446156,1128.299586642543,1084.8553740042694,1037.9215316007312,1006.148751850034,985.1076290684514,881.7630143061091,893.4031099658675,891.9171214206115,898.5914872033921,899.7020786027547,910.2953812554777,905.8625687474262,913.66165662993,909.8157391,920.5175098049376,911.5887132,905.1197059241614,897.2231047,906.2424123967096,916.0557962510557,923.2383878,925.7177745,931.6051503130584,931.3195418,930.2454225,925.1676783676864,927.8721702668868,932.5164077481649,937.7173144061416,937.4114765992432,939.6166323964512,946.4914500359844,958.1437024658712,966.3601737678956,966.7414122571256,966.801324664612,966.6919083328468,963.8219605750212,961.7068473697932,961.1364814790782,965.7477748886828,967.373206,972.2058006689356,976.5807299175378,985.8959040855724,990.6053319238008,997.6041325231794,993.8475409370728,991.9820792211564,981.8520235561156,974.3985085404282,974.1923047091354,977.6062721,983.6919229577971,988.9531727835306,999.7343594410772,1013.1486637483622,1019.6348789951048,1023.3233457703062,1026.3172932470418,1033.2065026625935,1031.8969689932949,1026.929776993965,1014.5539112464934,1019.9015433491222,1025.7056834925431,1039.8256875195352,1048.9707794336691,1060.0875273696872,1071.9273320135878,1080.8441850515203,1093.4062572469925,1101.987738321673,1109.3099356505656,1107.8516011036431,1109.101183149601,1113.125749503533,1122.1383072959336,1127.6391890484429,1134.6769507696292,1150.0573141386608,1167.348792376364,1189.866393,1196.4048552887746,1200.6703067556746,1192.8357878525994,1198.6013287130363,1202.4143602781007,1207.8313500124473,1208.4134268074622,1215.1040455622228,1226.658963943562,1238.9422639364343,1248.4294487383545,1256.95408656392,1265.848817673385,1273.3665395223225,1275.5167768213985,1273.3836157519816,1277.779063312258,1279.907176067018,1284.6614951644185,1291.1399037123513,1301.2408903385124
567,NE,883.1142441202833,889.6479127402042,889.1865073306684,896.9452394411009,899.3991724403093,904.3511365283348,911.499346375154,911.9614191621666,916.4727362942444,912.8433446,917.5244339238126,919.7365120000746,930.9895667020296,928.8494352317296,928.6565781204746,925.9543514399325,934.8199665462728,940.6146865,948.9364269767124,947.907160083558,939.1478741032578,936.6494934,933.9694213350488,948.8902184277094,943.6646913998122,950.0748269386676,947.5388790397666,952.9601568355512,951.0779160710464,954.5448213469896,962.1000057978424,970.7228016738188,972.1867537274028,969.3622128749004,964.0947505154604,962.3036716874884,959.6397747991824,966.4183266096468,967.8904705332968,974.5608928116944,986.9602801581364,992.0457711,999.249284152782,990.23366069878,993.9437288,992.0442047511914,992.5722281,981.1306555813692,982.2426319941532,987.4082376106624,1009.2556852792025,1019.2394990033469,1031.1019883877775,1034.6199255652411,1037.4111973012857,1033.0669021752851,1026.21718976717,1019.8895778774652,1028.473081,1032.682247570942,1034.538117,1032.669459431282,1048.8487186597497,1062.402714239531,1070.715311551766,1067.3134702392892,1074.2600632718556,1077.480376225395,1082.9612795205676,1076.0541250680596,1072.7183560398057,1072.747363053323,1075.9359524874603,1091.666220563415,1096.057351017132,1113.5160120728503,1123.7178406572252,1151.7177793380922,1175.2574864138164,1183.1226218477732,1177.1746801288243,1171.332543917703,1175.6718196832696,1181.2032362721202,1180.3695800602245,1185.087928129171,1195.9755393875566,1216.7867736315484,1239.5688400612637,1258.7823618143866,1275.3379444536115,1278.4950824204698,1283.1882906929638,1289.050804092373,1289.4677998811846,1295.8573994186097,1300.086526889945,1310.0219064797986,1319.702392556606,1330.5004718295038,1345.7268415390631,1358.022528267472,1368.6532681453375,1374.4914297394298,1369.3548893756035,1359.3886650051193,1352.0884797043716,1348.708013488669,1349.8413060896207,1355.8708303703145,1376.7273154523791
568,NE,1172.345350382691,1167.635824768049,1176.808275516163,1200.0356420415435,1216.2169403995558,1238.9402918340097,1239.0094313899365,1267.6347799394575,1282.5494349607854,1279.1864952889885,1269.6118574163372,1275.910979193052,1275.3409604169294,1284.4541658401304,1279.006470119807,1280.4000550482403,1285.4258030696735,1274.4978849103286,1257.1781371991458,1275.966869157906,1289.940618281743,1296.654751096474,1301.2371845383866,1297.380412114749,1313.23644018274,1325.8692100987246,1351.653035,1340.2190648674375,1351.0301702402323,1376.9668616469396,1370.2759785908358,1378.7261003965198,1370.9748494002486,1311.0905042270715,1228.6234650370488,1180.754988086358,1166.7192497783535,1152.104750537903,1157.550212907137,1163.3124606135848,1165.193063293046,1161.8764490578017,1160.8445735465632,1153.7714378658166,1155.398898586786,1135.9022004704084,1106.160853742583,1115.1396322737207,1099.0153298776538,1112.8348670214511,1133.772969757045,1154.1377474763071,1157.888956352322,1148.68925641717,1144.0312549445453,1149.1672884670515,1164.8962319645584,1191.9043465706231,1233.4408550662104,1256.4717250002084,1294.386995755752,1298.410017497593,1335.801758292079,1392.1701043688347,1436.9670519237418,1449.2688676250848,1449.724153099488,1431.113385744547,1443.0738461060205,1408.2845000402328,1387.9122769334213,1380.730203187234,1360.151051255724,1357.2856221908537,1355.1867777947389,1377.9852147310307,1389.094650446989,1379.930259949364,1381.8036684451968,1383.201398070825,1360.8778352671925,1339.4952396721703,1294.5288142833865,1270.814026488316,1300.3963998380352,1308.0585828313156,1318.015405185819,1309.7433611229808,1332.9453292224966,1345.3785682354317,1343.0705764857162,1351.241879363796,1359.276172,1292.6111727550092,1261.0567345496777,1263.8178034020937,1261.3884303353293,1268.5362788053685,1249.7120344039351,1267.7784008546146,1274.8630781239676,1292.3733740824734,1291.7705080729902,1282.521041307729,1242.3019441039855,1248.3837277872242,1223.1830458774689,1194.7559546325854,1203.0849932782348,1128.1095070518377,1114.75
